cust_id,reply_id,customer_text,brand_reply,created_at
52282,matched_prev,"так ты и фоточки туда переносишь, бекапы?",We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Wed Nov 01 17:59:14 +0000 2017
52285,matched_prev,plzzz explain to me why I cannot see the letter “I” but instead I get an A and a question mark in a box?? https://t.co/nqJEDSAIVf,We'd like to look in to this with you. Which iOS version is currently installed? Let us know in DM. https://t.co/GDrqU22YpT,Wed Nov 01 17:56:33 +0000 2017
52287,matched_prev,Desde que actualice a iOS 11 mi iPhone se volvió lento. Me recuerda a los viejos Samsung! Que está pasando?,We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Wed Nov 01 17:54:58 +0000 2017
52289,52291,🤦🏽‍♀️ thank you!!,You're welcome. Feel free to reach out if you have a question in the future. We'll be here for you. Enjoy your day!,Wed Nov 01 18:41:01 +0000 2017
52293,52295,It’s 11.0.3,"Let's have you update to 11.1 per the following article, then see if the issue continues or not. https://t.co/80YRnjDFDk",Wed Nov 01 18:45:01 +0000 2017
52296,52297,I’ll do that when I get access to WiFi later today,Great! Feel free to reference this article if you need assistance with updating using your Wi-Fi network. https://t.co/Ui1yTnOCUz,Wed Nov 01 19:11:34 +0000 2017
52298,52299,Updated and it’s still doing the same thing,Got it. Send us a DM and we'll continue to work together on this from there. We're eager to help resolve this. https://t.co/GDrqU22YpT,Thu Nov 02 18:04:26 +0000 2017
52294,matched_prev,running the app is eating all kinds of extra battery life on my iPhone 7. Didn’t notice it til a couple of days ago,Let's take a look at this together! Which iOS version is currently on your iPhone?,Wed Nov 01 17:54:08 +0000 2017
52302,matched_prev,"the new IOS software has completely screwed my phone up - slow, crashes, calls don't get recognised...","We'd like to look into this with you. Did you already complete the update that was just released, iOS 11.1?",Wed Nov 01 17:42:56 +0000 2017
52304,52306,I’ve forwarded it to the phishing email account that you guys have.,Thank you! We appreciate the submitted information.,Wed Nov 01 18:56:29 +0000 2017
52305,matched_prev,I’m guessing this isn’t from you,This appears to be a phishing attempt. This article explains how to identify and report them: https://t.co/LNMCdqt6fD,Wed Nov 01 17:49:58 +0000 2017
52310,matched_prev,Yung wassup with the letter “I”???,We're happy to assist. Which iOS version are you currently running? Go to Settings > General > About for the version.,Wed Nov 01 17:56:53 +0000 2017
52313,52315,Yes I did. Didn’t help.,Let's take a look at this further. Reach out to us in DM. https://t.co/GDrqU22YpT,Wed Nov 01 18:45:00 +0000 2017
52318,52320,Started last night after the update!,"Alright, go ahead and send us a DM. Please include which country you're located in. Thanks! https://t.co/GDrqU22YpT",Wed Nov 01 19:06:01 +0000 2017
52319,matched_prev,every time “eye” type “eye” it’s turns to I... HELP!,We'll be happy to assist. When did this start to happen? Are you running iOS 11.1 yet?,Wed Nov 01 17:53:05 +0000 2017
52326,52327,You guys have already messaged me in a DM about this and had me do this. It didn’t work. Literally 3 times you’ve recommended this.,"It's important to have the latest software installed. If you'd like to continue together, please DM us & we'll pick back up there. https://t.co/GDrqU22YpT",Wed Nov 01 19:32:00 +0000 2017
52328,52329,I have the latest software.,The latest iOS version that's out is iOS 11.1. We'll be more than happy to assist you further with this issue. Please DM us. https://t.co/GDrqU22YpT,Wed Nov 01 20:13:00 +0000 2017
52959,matched_prev,"With the new update, turning on wi-fi disables data and we have to manually go through settings and turn it back on ! :( Help",We'd like to learn more about this situation. Send us a DM with all the details you can provide. https://t.co/GDrqU22YpT,Wed Nov 01 18:10:43 +0000 2017
52964,52965,"Okay, so you’ve tricked me into upgrading which did absolutely nothing for the problem (which you probably knew going in) so now what?",Thanks for trying that step! Join us in DM with the country that you're located in. We can continue there. https://t.co/GDrqU22YpT,Wed Nov 01 23:53:00 +0000 2017
52962,matched_prev,", hey guys. Think I’m having a problem with my keyboard and can’t find a fix. Anytime I type “I” like this, I get this auto https://t.co/0Rv2QkJQ53",We know keyboard funtionality is important and want to help. Which iOS version is installed?,Wed Nov 01 18:22:38 +0000 2017
52967,52969,"Already tried earlier,but it is same.","Alright, go ahead and send us a DM and we'll look into this further with you. https://t.co/GDrqU22YpT",Thu Nov 02 13:25:30 +0000 2017
52968,matched_prev,aftr iOS update I get blnk scrn evry time I get calls simultaneously. https://t.co/sTilaZntwt,Thanks for reaching out. Let us know if this helps: https://t.co/OWRDHWSt4h,Wed Nov 01 18:19:18 +0000 2017
52973,matched_prev,Nah someone explain this shit rn!?!? https://t.co/flBk1amZPz,We're happy to assist. Which iOS version are you currently running? Go to Settings > General > About for the version.,Wed Nov 01 18:10:52 +0000 2017
52975,matched_prev,Ayo - since updating to iOS11 my 7+ almost always dies around the 17/18% battery mark. Any solutions?,We'd like to take a closer look at your battery issues. DM us and we'll get started. https://t.co/GDrqU22YpT,Wed Nov 01 18:15:11 +0000 2017
52978,matched_prev,can you guys help my guy,Thanks for reaching out to Apple Support. What can we help you with today?,Wed Nov 01 18:11:17 +0000 2017
52983,matched_prev,Anybody else experiencing the bug where the letter I turning into a weird set of glyphs? #Igate,That's not the experience we want you have with iOS 11. Follow us to DM and we'll get started. https://t.co/GDrqU22YpT,Wed Nov 01 18:10:57 +0000 2017
52986,matched_prev,excuse me https://t.co/Ci41SFmxWy,Join us in DM and let us know which country you are located in. https://t.co/GDrqU22YpT,Wed Nov 01 18:19:10 +0000 2017
52988,matched_prev,The letter eye,Thanks for reaching out. DM which specific iOS version you are suing at this time so we can help. https://t.co/GDrqU22YpT,Wed Nov 01 18:13:45 +0000 2017
52995,matched_prev,"Updated my phone and now it’s 10,000X’s slower. 😡😡😡",That's not the type of experience that we'd like for you to have. Meet us in DM. Click here: https://t.co/GDrqU22YpT,Wed Nov 01 18:06:08 +0000 2017
52997,52999,The keyboard won’t let me type the letter I every time I try I get these stupid little question marks instead,We would like to look deeper into this with you. Let us know in DM if you have predictive text enabled. https://t.co/GDrqU22YpT,Wed Nov 01 19:09:00 +0000 2017
53005,matched_prev,"it happens on the center control and on the dock, no particularity with any app, happens with native and downloaded apps :(",Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Wed Nov 01 18:08:25 +0000 2017
53008,53010,It will play but can’t be controlled from locked screen or earphones. Only works half the time,"Does this occur with all apps or specific ones? Feel free to let us know via DM, as well as your exact iOS version: https://t.co/GDrqU22YpT",Wed Nov 01 18:59:00 +0000 2017
53009,matched_prev,"How come since the iOS update, my iPhone doesn’t recognize that I have music playing?",We'd like to help. Does the music not play as expected or are you unable to view the details from the Control Center?,Wed Nov 01 18:05:31 +0000 2017
53490,matched_prev,"Hey, I've discovered lots of incorrect versions of songs (single songs within whole otherwise correct albums) in Apple Music. There should probably be a way to flag instances of this for review. Kind of annoying. Thanks!","We'd like to find out more about what you're experiencing in Apple Music. Let's meet up via DM to continue chatting. When you reach out, let us know what type of device you're using, along with whether this is happening with multiple albums or just a specific one. https://t.co/GDrqU22YpT",Wed Nov 22 23:23:01 +0000 2017
53538,matched_prev,"Major security breach on iCloud evident - any issues reported? Sign-in and got other people’s information, books, music etc etc",We'd like to look into this with you. Let's continue in DM. https://t.co/GDrqU22YpT,Wed Nov 01 18:37:40 +0000 2017
53540,53542,"Watch 4.1, Iphone 11.1..I restarted and re-enabled/disabled notifications via watch app.",Let's next unpair and then pair them again. This article has the steps: https://t.co/UCuy0qGg07,Wed Nov 01 19:59:00 +0000 2017
53543,53544,Seems to be working for Now after repairing,Great. Thanks for giving that a try. Let us know if you need anything else.,Wed Nov 01 22:19:00 +0000 2017
53541,matched_prev,Updated my Apple Watch this morning and now I'm not getting any notifications besides incoming calls. Halp...,Let's check into this. Have both devices been restarted? Which OS version is each device running?,Wed Nov 01 18:34:51 +0000 2017
53546,53548,Like 2 times... i cant record u know. But look this lag😪🤯,We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Wed Nov 01 19:26:00 +0000 2017
53553,matched_prev,I did. It took multiple attempts to finally get it to the restore/reset option. I wiped it Bc my last backup had the passcode on already.Thx,You're welcome. Let us know if we can help in the future.,Wed Nov 01 18:28:47 +0000 2017
53555,matched_prev,Yeah I can’t wipe it without entering the restrictions passcode. Have tried.,"We would like to make sure that you have followed all of the steps listed in the article, correct?",Tue Oct 31 15:32:52 +0000 2017
53557,matched_prev,hey what happens when I forget my restrictions passcode? turned on when my kid had it & have no clue what it is. Wont reset.,Thanks for reaching out to us. Here is a helpful resource: https://t.co/eiyAtwvrU1 Let us know if you have questions.,Mon Oct 30 23:28:47 +0000 2017
53563,matched_prev,I know me too! It’s so annoying fix this problem! 😒😒😒,"We're happy to do everything we can to help. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT",Wed Nov 01 18:30:26 +0000 2017
53569,matched_prev,wouldn't it be a crazy thing if your phones didn't periodically erase all the contacts on it? Crazy. I know,We understand how important contacts are. Are they being synced from a specific account? DM us here: https://t.co/GDrqU22YpT,Wed Nov 01 18:36:13 +0000 2017
53571,53573,The newest update,Got it. Let's move to DM and check a few other things together. Tap here to continue: https://t.co/GDrqU22YpT,Wed Nov 01 21:11:00 +0000 2017
53577,53579,United Kingdom,Great! You can purchase AppleCare+ on your iPhone within the first 60 days. Here’s how: https://t.co/Q0L2pPnaVE Questions? DM us. https://t.co/GDrqU22YpT,Wed Nov 01 19:48:00 +0000 2017
53578,matched_prev,can I buy Apple care if I got my iPhone from EE and asking as it’s within the time limit to buy?,"You've come to the right place! So we can provide you with the information for your region, please verify the country you're in.",Wed Nov 01 18:27:10 +0000 2017
53581,53583,This is the result. What to do? :/ https://t.co/af4n6MIvY1,"In that case, please contact us using this link further assistance: https://t.co/UJm15vmMM2",Wed Nov 01 19:53:32 +0000 2017
